accuracy,precision_macro,recall_macro,f1_macro,scope,train_set,feature_set,n_features,model,decision,n_train_cycles,n_train_files,loso_file_f1,loso_file_precision,loso_file_recall,loso_subject_mean_f1,loso_subject_std_f1
0.5277777777777778,0.8045977011494253,0.5277777777777778,0.4686262247237856,cycle_to_file,data_plus_2_auto,literature28,28,LR_C0.03,mean_proba,339,74,,,,,
0.5277777777777778,0.8045977011494253,0.5277777777777778,0.4686262247237856,cycle_to_file,data_auto,stable15,15,LinearSVM,mean_proba,295,65,0.7147710562344708,0.717283950617284,0.7136173767752716,0.5688888888888889,0.2594771571096932
0.5277777777777778,0.5,0.5277777777777778,0.4678362573099415,cycle_to_file,standard_manual_data,literature28,28,ExtraTrees_shallow,majority_vote,174,40,,,,,
0.5555555555555556,0.4761904761904762,0.5555555555555555,0.4666666666666666,cycle_to_file,data_auto,invariant_synergy,50,LR_C0.1,mean_proba,295,65,,,,,
0.5555555555555556,0.4761904761904762,0.5555555555555555,0.4666666666666666,cycle_to_file,data_auto,invariant_synergy,50,SoftVote_LR_SVM_RF,majority_vote,295,65,,,,,
0.5555555555555556,0.4761904761904762,0.5555555555555555,0.4666666666666666,cycle_to_file,data_auto,invariant_synergy,50,SoftVote_LR_SVM_RF,mean_proba,295,65,0.6329268803687409,0.6327946127946128,0.6336173767752715,0.45640211640211636,0.26973223235329513
0.5555555555555556,0.4761904761904762,0.5555555555555555,0.4666666666666666,cycle_to_file,data_auto,invariant_synergy,50,LinearSVM,majority_vote,295,65,,,,,
0.5555555555555556,0.4761904761904762,0.5555555555555555,0.4666666666666666,cycle_to_file,data_auto,stable15,15,RBF_SVM,majority_vote,295,65,,,,,
0.5277777777777778,0.6853070175438596,0.5277777777777778,0.46372444759541526,cycle_to_file,data_auto,shift_aware_top15,15,LR_C0.03,majority_vote,295,65,0.6903242955874536,0.6887871853546911,0.6937009189640767,0.5066666666666666,0.323758788431171
0.5555555555555556,0.39826839826839827,0.5555555555555555,0.45852187028657615,cycle_to_file,data_plus_2_auto,stable15,15,RBF_SVM,mean_proba,339,74,0.6766666666666667,0.6861471861471862,0.6796536796536796,0.49876543209876534,0.274446415969549
0.5,0.5489130434782609,0.5,0.4579831932773109,cycle_to_file,standard_manual_data,literature28,28,RBF_SVM,majority_vote,174,40,,,,,
0.5277777777777778,0.42424242424242425,0.5277777777777778,0.45694799658994034,cycle_to_file,standard_manual_data,all_cycle_features,62,KNN5,mean_proba,174,40,0.9352142110762801,0.9444444444444445,0.9375,0.5538461538461538,0.27720783080491446
0.5277777777777778,0.42424242424242425,0.5277777777777778,0.45694799658994034,cycle_to_file,standard_manual_data,invariant_synergy,50,LR_C0.1,mean_proba,174,40,,,,,
0.5277777777777778,0.7314814814814815,0.5277777777777778,0.4564102564102564,cycle_to_file,data_auto,all_cycle_features,62,SoftVote_LR_SVM_RF,majority_vote,295,65,,,,,
0.5277777777777778,0.6732026143790849,0.5277777777777778,0.4558797524314766,cycle_to_file,standard_manual_data,shift_aware_top15,15,KNN5,mean_proba,174,40,0.8469135802469135,0.8696969696969697,0.8527777777777779,0.47264957264957264,0.28165213923039134
0.5277777777777778,0.6732026143790849,0.5277777777777778,0.4558797524314766,cycle_to_file,standard_manual_plus_2_auto,shift_aware_top15,15,LR_C0.03,mean_proba,218,49,,,,,
0.4722222222222222,0.45550745550745547,0.47222222222222227,0.4508517670989067,cycle_to_file,standard_manual_data,invariant_synergy,50,LR_C0.03,majority_vote,174,40,0.8056426332288401,0.8119658119658119,0.8083333333333332,0.43760683760683755,0.24965459373616586
0.5277777777777778,0.6818181818181818,0.5277777777777778,0.44741731698253434,cycle_to_file,standard_manual_data,time_amplitude,10,RF_shallow,majority_vote,174,40,,,,,
0.4444444444444444,0.4444444444444445,0.4444444444444445,0.4444444444444445,cycle_to_file,standard_manual_plus_2_auto,invariant_synergy,50,RBF_SVM,mean_proba,218,49,0.7450396825396827,0.7681623931623932,0.7485380116959065,0.4395833333333333,0.31222441552214997
0.5,0.5,0.5,0.4444444444444444,cycle_to_file,standard_manual_data,literature28,28,KNN5,majority_vote,174,40,,,,,
0.5,0.4510869565217391,0.5,0.44285714285714284,cycle_to_file,standard_manual_data,all_cycle_features,62,KNN5,majority_vote,174,40,,,,,
0.5277777777777778,0.47126436781609193,0.5277777777777778,0.4407359863072315,cycle_to_file,data_auto,shift_aware_top15,15,RBF_SVM,mean_proba,295,65,0.6570794049863817,0.6560942760942761,0.6586131996658312,0.4874074074074074,0.27122240176808865
0.5277777777777778,0.47126436781609193,0.5277777777777778,0.4407359863072315,cycle_to_file,data_auto,invariant_synergy,50,LinearSVM,mean_proba,295,65,0.6323718676659853,0.634106634106634,0.631077694235589,0.4378835978835979,0.2538418115577584
0.5277777777777778,0.47126436781609193,0.5277777777777778,0.4407359863072315,cycle_to_file,standard_manual_data,stable15_plus_timing,20,LR_C0.03,mean_proba,174,40,,,,,
0.5277777777777778,0.47126436781609193,0.5277777777777778,0.4407359863072315,cycle_to_file,data_plus_2_auto,invariant_synergy,50,LR_C0.03,majority_vote,339,74,0.5957190635451505,0.594017094017094,0.6010101010101009,0.4396825396825397,0.3103308792436436
0.5277777777777778,0.47126436781609193,0.5277777777777778,0.4407359863072315,cycle_to_file,data_auto,invariant_synergy,50,LR_C0.1,majority_vote,295,65,0.6018713450292398,0.6018713450292398,0.6018713450292398,0.4157671957671958,0.22701148069662644
0.5,0.7191358024691358,0.49999999999999994,0.43931623931623925,cycle_to_file,data_plus_2_auto,stable15_plus_timing,20,KNN5,mean_proba,339,74,0.6220408163265306,0.6249607182940516,0.6287878787878788,0.4445326278659612,0.23438106693828506
0.5,0.49333333333333335,0.5,0.4384384384384384,cycle_to_file,standard_manual_data,all_cycle_features,62,LR_C0.03,mean_proba,174,40,,,,,
0.5,0.49333333333333335,0.5,0.4384384384384384,cycle_to_file,standard_manual_data,all_cycle_features,62,LR_C0.03,majority_vote,174,40,0.89247311827957,0.8930555555555556,0.8930555555555556,0.511111111111111,0.2604692966760596
0.5,0.49333333333333335,0.5,0.4384384384384384,cycle_to_file,standard_manual_data,all_cycle_features,62,LR_C0.1,majority_vote,174,40,0.89247311827957,0.8930555555555556,0.8930555555555556,0.511111111111111,0.2604692966760596
0.5277777777777778,0.3868450390189521,0.5277777777777778,0.4380952380952381,cycle_to_file,standard_manual_plus_2_auto,literature28,28,KNN5,majority_vote,218,49,,,,,
0.5,0.6601307189542484,0.49999999999999994,0.4374889478337754,cycle_to_file,data_plus_2_auto,shift_aware_top15,15,LinearSVM,majority_vote,339,74,,,,,
0.5,0.38888888888888884,0.5,0.43333333333333335,cycle_to_file,standard_manual_data,invariant_synergy,50,ExtraTrees_shallow,mean_proba,174,40,0.6986111111111111,0.700280112044818,0.7000000000000001,0.34529914529914524,0.28346189603629734
0.5,0.38888888888888884,0.5,0.43333333333333335,cycle_to_file,standard_manual_data,invariant_synergy,50,ExtraTrees_shallow,majority_vote,174,40,,,,,
0.5,0.38888888888888884,0.5,0.43333333333333335,cycle_to_file,standard_manual_data,invariant_synergy,50,GaussianNB,majority_vote,174,40,,,,,
0.5,0.38888888888888884,0.5,0.43333333333333335,cycle_to_file,standard_manual_data,invariant_synergy,50,GaussianNB,mean_proba,174,40,0.7847222222222222,0.7871148459383753,0.7861111111111111,0.42051282051282046,0.30982169163063006
0.5277777777777778,0.43452380952380953,0.5277777777777778,0.4333333333333333,cycle_to_file,data_plus_2_auto,all_cycle_features,62,GaussianNB,mean_proba,339,74,0.6582470512382903,0.7191040843214757,0.6581890331890331,0.5253968253968253,0.2833840898322177
0.5277777777777778,0.43452380952380953,0.5277777777777778,0.4333333333333333,cycle_to_file,data_plus_2_auto,all_cycle_features,62,GaussianNB,majority_vote,339,74,,,,,
0.5277777777777778,0.43452380952380953,0.5277777777777778,0.4333333333333333,cycle_to_file,data_auto,all_cycle_features,62,RBF_SVM,majority_vote,295,65,,,,,
0.5277777777777778,0.43452380952380953,0.5277777777777778,0.4333333333333333,cycle_to_file,data_plus_2_auto,literature28,28,LinearSVM,majority_vote,339,74,,,,,
0.5277777777777778,0.43452380952380953,0.5277777777777778,0.4333333333333333,cycle_to_file,data_plus_2_auto,literature28,28,RBF_SVM,majority_vote,339,74,,,,,
0.5277777777777778,0.43452380952380953,0.5277777777777778,0.4333333333333333,cycle_to_file,data_plus_2_auto,literature28,28,SoftVote_LR_SVM_RF,mean_proba,339,74,0.668871862377786,0.6685714285714286,0.6738816738816739,0.4901234567901235,0.30933995152404914
0.5277777777777778,0.43452380952380953,0.5277777777777778,0.4333333333333333,cycle_to_file,data_plus_2_auto,literature28,28,SoftVote_LR_SVM_RF,majority_vote,339,74,,,,,
